"NP_001007571","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_001009949","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_001012310","tricarboxylate?","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_001013802","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_001074517","glutamate","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_001074702","ADP:ATP translocase 2","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_001075881","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_031476","ADP:ATP translocase","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_031477","ADP:ATP translocase","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_033489","brown fat uncoupling protein 1","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_033490","uncoupling protein 3","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_851842","ornithine","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_035147","ornithine","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_035528","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_035529","peroxisomal adenine nucleotide carrier (ANC) (SLC25A17)","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_035801","uncoupling protein 2","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_038798","dicarboxylate","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_056644","aspartate:glutamate antiporter(Ca2+-activated)","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_062732","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_063933","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_065266","carnitine/acylcarnitine","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_077173","2-oxoglutarate:malate antiporter","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_080153","magnesium ion:inorganic phosphate antiporter","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_080347","deoxynucleotide","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_080441","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_080508","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_080531","S-adenosylmethionine (SAM)?","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_080818","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_080922","glutamate","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_081736","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_082324","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_082987","uncoupling protein 4","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_598429","phosphate","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_598915","carnitine/acylcarnitine?","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_620095","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_080607","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_659042","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_660138","Mitoferrin-2 (Mitochondrial iron transporter 2)","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_666230","magnesium ion:inorganic phosphate antiporter","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_694790","tricarboxylate","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_765990","folate","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_766024","aspartate:glutamate antiporter(Ca2+-activated)","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_766165","2-oxodicarboxylate","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_766273","magnesium ion:inorganic phosphate antiporter","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_780403","Grave disease carrier protein homolog (GDC)","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_780542","magnesium ion:inorganic phosphate antiporter","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_808477","carnitine/acylcarnitine?","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_848473","ADP:ATP translocase 4","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_848811","aspartate:glutamate antiporter(Ca2+-activated)?","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_848881","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_851845","carnitine/acylcarnitine","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_001471759","2-oxoglutarate:malate antiporter","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_001471849","iron import carrier (MRS3/4)?","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_001475977","phosphate","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_110743","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_914221","ornithine","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_111757","ornithine","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_131087","magnesium ion:inorganic phosphate antiporter","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_915587","magnesium ion:inorganic phosphate antiporter","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_484885","ADP:ATP translocase 2","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_892944","ADP:ATP translocase 2","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_912758","ADP:ATP translocase 2","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_909149","ADP:ATP translocase 2","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"XP_914240","Unclassified","","MC","The Mitochondrial Carrier (MC) Family","Secondary Transporter","2.A.29"
"NP_032666","lysosomal multidrug efflux 4A","","MET","The 4 TMS Multidrug Endosomal Transporter (MET) Family","Secondary Transporter","2.A.74"
"NP_034816","lysosomal multidrug efflux 5","","MET","The 4 TMS Multidrug Endosomal Transporter (MET) Family","Secondary Transporter","2.A.74"
"NP_277056","lysosomal multidrug efflux 4B","","MET","The 4 TMS Multidrug Endosomal Transporter (MET) Family","Secondary Transporter","2.A.74"
"XP_001475756","lysosomal multidrug efflux 5","","MET","The 4 TMS Multidrug Endosomal Transporter (MET) Family","Secondary Transporter","2.A.74"
"NP_001012363","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_663534","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001013842","organic anion","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_598799","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001025013","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001028339","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001028805","proton:myo-inositol symporter","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001032838","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001033742","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001033743","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_109621","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001036225","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_032793","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001074403","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001074728","Feline Leukemia Virus Subgroup C Receptor (FLVCR) 1","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001077278","L-type amino acid transporter 3","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_078773","L-type amino acid transporter 3","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001074818","L-type amino acid transporter 3","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001077370","tetracycline efflux?","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_598441","tetracycline efflux?","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_032089","glucose-6-phosphate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_032272","tetracycline efflux?","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_032792","organic anion","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_033222","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_033223","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_033224","sodium ion:phosphate symporter","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_033228","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_033230","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_035521","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_035525","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_035526","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_035530","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_035531","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_038695","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_056543","Acetyl-CoA:CoA antiporter","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_062361","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_062661","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_062697","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_062715","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_064654","glycerol-3-phosphate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_065262","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_066395","thymic stromal co-transporter","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_067373","L-type amino acid transporter 3","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_067526","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_068358","vesicular acetylcholine","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_071313","synaptic vesicle protein SV2A","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_076201","spinster homolog","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_080083","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_080089","Unclassified","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_080936","multidrug efflux?","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_081016","folate/heme","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_081081","Synaptic vesicle 2-related protein (SV2-related protein)","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_081398","Unclassified","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_081848","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_082148","folate/heme","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_082197","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_082399","glycerol-3-phosphate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_082416","Unclassified","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_082523","aromatic amino acid?","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_084208","spinster homolog","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_112471","organic anion","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_112474","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_543129","vesicular glutamate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_569718","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_835182","Unclassified","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_598590","Unclassified","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_598741","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_598830","sodium ion:phosphate symporter","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_598861","Unclassified","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_659034","organic anion","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_659070","glucose","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_659085","sodium ion:phosphate symporter","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_659105","organic anion","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_663422","Feline Leukemia Virus Subgroup C Receptor (FLVCR) 2","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_666116","Unclassified","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_666248","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_666344","organic anion","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_694694","vesicular monoamine","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_694702","glycerol-3-phosphate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_694721","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_705778","Unclassified","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_705807","synaptic vesicle protein SV2B","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_758959","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_759010","urate:anion exchanger 1","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_766087","Unclassified","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_766111","vesicular monoamine","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_766247","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_766361","lysosomal sialate transporter","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_766364","organic anion","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_766426","monocarboxylate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_766471","Unclassified","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_775564","L-type amino acid transporter 4","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_780629","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_795976","organic anion","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_795990","sodium ion:phosphate symporter","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_796174","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_848735","Unclassified","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_849265","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_892004","vesicular glutamate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_892038","vesicular glutamate","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_898984","sodium ion:phosphate symporter","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_941052","organic anion","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_954860","? (Protein unc-93 homolog A)","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_001002464","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_001474665","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_001476838","organic cation","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_001480176","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_911280","glucose/solute","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_125582","glucose","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_913048","glucose","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_909664","monoamines?","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_001474719","monoamines?","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_919126","synaptic vesicle protein SV2C","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_928128","synaptic vesicle protein SV2C","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_996351","synaptic vesicle protein SV2C","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_927790","urate:anion exchanger","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_989640","urate:anion exchanger","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"XP_993075","? (Protein unc-93 homolog A)","","MFS","The Major Facilitator Superfamily (MFS)","Secondary Transporter","2.A.1"
"NP_001028714","multidrug efflux","MATE","MOP","The Multidrug/Oligosaccharidyl-lipid/Polysaccharide (MOP) Flippase Superfamily","Secondary Transporter","2.A.66"
"NP_080459","multidrug efflux","MATE","MOP","The Multidrug/Oligosaccharidyl-lipid/Polysaccharide (MOP) Flippase Superfamily","Secondary Transporter","2.A.66"
"NP_808483","nuclear division RFT1 homolog (OLF subfamily)","OLF","MOP","The Multidrug/Oligosaccharidyl-lipid/Polysaccharide (MOP) Flippase Superfamily","Secondary Transporter","2.A.66"
"XP_001479471","multidrug efflux","MATE","MOP","The Multidrug/Oligosaccharidyl-lipid/Polysaccharide (MOP) Flippase Superfamily","Secondary Transporter","2.A.66"
"NP_081600","tricarboxylates (Sideroflexin-1)","","MTC","The Mitochondrial Tricarboxylate Carrier (MTC) Family","Secondary Transporter","2.A.54"
"NP_444426","tricarboxylates (Sideroflexin-2)","","MTC","The Mitochondrial Tricarboxylate Carrier (MTC) Family","Secondary Transporter","2.A.54"
"NP_444427","tricarboxylates (Sideroflexin-3)","","MTC","The Mitochondrial Tricarboxylate Carrier (MTC) Family","Secondary Transporter","2.A.54"
"NP_444428","tricarboxylates (Sideroflexin-4)","","MTC","The Mitochondrial Tricarboxylate Carrier (MTC) Family","Secondary Transporter","2.A.54"
"NP_848754","tricarboxylates (Sideroflexin-5)","","MTC","The Mitochondrial Tricarboxylate Carrier (MTC) Family","Secondary Transporter","2.A.54"
"XP_001000919","tricarboxylates (Sideroflexin-2)","","MTC","The Mitochondrial Tricarboxylate Carrier (MTC) Family","Secondary Transporter","2.A.54"
"NP_001020744","sodium ion:L-ascorbic acid symporter","","NCS2","The Nucleobase:Cation Symporter-2 (NCS2) Family","Secondary Transporter","2.A.40"
"NP_035527","sodium ion:L-ascorbic acid symporter","","NCS2","The Nucleobase:Cation Symporter-2 (NCS2) Family","Secondary Transporter","2.A.40"
"NP_061294","sodium ion:L-ascorbic acid symporter","","NCS2","The Nucleobase:Cation Symporter-2 (NCS2) Family","Secondary Transporter","2.A.40"
"NP_919314","sodium ion:L-ascorbic acid symporter","","NCS2","The Nucleobase:Cation Symporter-2 (NCS2) Family","Secondary Transporter","2.A.40"
"NP_032758","heavy metal ion/proton symporter (NRAMP 2)","","Nramp","The Metal Ion (Mn2+-iron) Transporter (Nramp) Family","Secondary Transporter","2.A.55"
"NP_038640","heavy metal ion/proton symporter (NRAMP 1)","","Nramp","The Metal Ion (Mn2+-iron) Transporter (Nramp) Family","Secondary Transporter","2.A.55"
"NP_001028348","sodium/chloride ion:neurotransmitter symporter 5","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_001035782","sodium/chloride ion:amino acid symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_032161","sodium/chloride ion:glycine symporter 1","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_033235","sodium ion:noradrenaline symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_033346","sodium ion:taurine symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_034150","sodium ion:dopamine symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_034614","sodium ion:serotonin symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_035861","sodium ion:amino acid symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_064433","sodium/chloride ion:neutral and basic amino acid symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_083154","sodium ion:neutral amino acid symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_598422","sodium ion:betaine symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_598748","sodium/chloride ion:creatine symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_631881","sodium/chloride ion:amino acid symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_653095","sodium/chloride ion:GABA symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_683733","sodium/chloride ion:glycine symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_758475","sodium ion:amino acid symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_766478","sodium/chloride ion:GABA symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_780537","sodium ion:amino acid symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_848818","sodium/chloride ion:GABA symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_958741","sodium ion:proline symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"XP_001004719","sodium/chloride ion:glycine symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"XP_001004722","sodium/chloride ion:glycine symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"XP_919782","sodium/chloride ion:neurotransmitter symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"XP_355900","sodium/chloride ion:neurotransmitter symporter","","NSS","The Neurotransmitter:Sodium Symporter (NSS) Family","Secondary Transporter","2.A.22"
"NP_001033732","organic anion transporter member 3a1","","OAT","The Organo Anion Transporter (OAT) Family","Secondary Transporter","2.A.60"
"NP_076397","organic anion transporter member 3a1","","OAT","The Organo Anion Transporter (OAT) Family","Secondary Transporter","2.A.60"
"NP_001034564","organic anion transporter member 6b1","","OAT","The Organo Anion Transporter (OAT) Family","Secondary Transporter","2.A.60"
"NP_001074787","organic anion transporter member 1a5","","OAT","The Organo Anion Transporter (OAT) Family","Secondary Transporter","2.A.60"
"NP_038825","organic anion transporter member 1a1","","OAT","The Organo Anion Transporter (OAT) Family","Secondary Transporter","2.A.60"
"NP_839953","organic anion transporter member 1b2","","OAT","The Organo Anion Transporter (OAT) Family","Secondary Transporter","2.A.60"
"NP_065241","organic anion transporter member 1b2","","OAT","The Organo Anion Transporter (OAT) Family","Secondary Transporter","2.A.60"
